id,account_type,followers_count,screen_name,verified,account_age,average_tweets_per_day,average_tweets_liked_per_day
894370166791839745,human,0.0,qsircsdeqwefc91,False,1904,0.06407563025210083,0.04149159663865546
164386441,human,227867.0,Road_2_Ft_Worth,False,4491,12.706524159429971,6.332887998218659
872434292558843908,human,884.0,Drew8820,False,1965,15.267684478371502,10.265139949109415
132929181,human,1290.0,GeezyDaApe,False,4576,9.87652972027972,0.37652972027972026
258758307,human,814693.0,eGranero11,True,4256,0.6597744360902256,0.550046992481203
185358001,human,293.0,urbansoils,False,4437,0.14852377732702277,0.15415821501014199
601380530,human,139.0,Infamous_Mask,False,3792,1.9522679324894514,5.324894514767933
2910082739,human,33.0,Adrian20201010,False,2878,0.534051424600417,0.3092425295343989
181425847,bot,57.0,ISRA_SER,False,4446,0.6149347728295097,0.451417004048583
874282862052298757,bot,0.0,kchxoghnnj444,False,1960,0.06785714285714285,0.013265306122448979
92296906,human,19.0,kaankaleli,False,4717,0.40852236591053637,0.21009115963536146
28595930,human,63626.0,JosephKahn,True,4952,0.942043618739903,1.1985056542810986
1484162798,bot,98178.0,crowdclan,False,3428,18.665402567094517,1.3036756126021003
346052320,human,37.0,_AARlCABRlTTANY,False,4103,8.226663417011942,0.3460882281257616
614225658,bot,3.0,kkyumi93,False,3777,0.0013238019592268996,0.04421498543817845
199872129,bot,486.0,tens_HQ,False,4400,1.6638636363636363,0.4375
48781052,human,12.0,caathyl,False,4875,0.4886153846153846,0.2443076923076923
231757565,human,43.0,88JessicaRabbit,False,4317,0.05559416261292564,0.001853138753764188
719083262,human,1178.0,AnchoredIn3rdGr,False,3741,2.195134990644213,10.345896819032344
544233223,human,266380.0,0414Tom,True,3856,13.998184647302905,0.324948132780083
3420477195,human,630518.0,FullFrontalSamB,True,2629,3.8805629516926587,2.771395968048688
3073398542,human,1118.0,Windemere22,False,2784,10.75969827586207,9.39691091954023
910626195468951553,bot,6.0,pili_calzado,False,1860,0.004838709677419355,0.008064516129032258
772379634457538560,human,1.0,DruidParticiaho,False,2241,0.06381079875055778,0.027219991075412762
21255978,human,993278.0,OfficialMelB,True,4996,2.705564451561249,0.04903923138510809
313022277,human,356.0,maybebenham,False,4156,0.6888835418671799,3.0153994225216554
2558285640,human,642.0,beIlacarey,False,3058,0.7217135382603008,12.846304774362329
1248089930,bot,20.0,Buggalette0617,False,3518,0.8135304150085275,0.5821489482660602
957372240,human,1206278.0,RickyHarun45MF,True,3626,1.642581356867071,0.06425813568670712
765935674906275842,bot,6.0,zaicevarogneda2,False,2259,0.5861000442673749,0.5865427180168216
821530111547621376,bot,15.0,EMMA_HAIBO,False,2105,0.7743467933491687,0.5144893111638955
251942772,bot,4.0,MJFrog55,False,4270,0.24800936768149884,0.18056206088992974
478173075,human,95.0,ochin_pctp,False,3920,0.6589285714285714,0.3392857142857143
8411032,human,2961.0,mackmckelvey,False,5540,6.845306859205776,12.585018050541516
235165598,human,900379.0,Rina_Nose,False,4308,3.719359331476323,0.03969359331476323
929194252185284608,bot,17.0,BlitheJab,False,1808,0.01991150442477876,0.7046460176991151
227799456,bot,116606.0,HichamBoulos,True,4329,5.078771078771079,12.932778932778932
2803914671,human,334.0,Marmxlejo,False,2942,2.5873555404486743,6.387151597552685
44324787,human,10.0,sun0836,False,4891,3.102228583111838,3.174810877121243
480551865,bot,4.0,NGuffee,False,3918,0.030117406840224605,0.03777437468095967
121657291,bot,1106.0,BlueSkyBlue67,False,4611,33.30123617436565,5.78963348514422
105928656,human,559.0,OdeeinOffLife,False,4663,12.676817499463864,0.31460433197512333
21256157,human,60372.0,kashasaltsova,True,4996,7.066253002401922,0.8468775020016013
143153117,human,266.0,uhitschristina,False,4548,5.574318381706244,2.288038698328936
844189691113062401,human,1047.0,tctranfo,False,2043,1.4772393538913362,6.473813020068527
4809840647,bot,7762.0,usinjuries,False,2474,4.298706548100243,0.0
817958953451655168,bot,7.0,jimmy_27609,False,2115,0.48936170212765956,0.033569739952718676
269768722,human,69837.0,IgorChapurin,False,4235,0.20826446280991737,0.0002361275088547816
94132246,human,992527.0,eespetacular,False,4709,3.3862815884476536,0.10766617116160544
772705731153891329,human,0.0,PoplawskiChante,False,2240,0.11294642857142857,0.04776785714285714
822958445708054529,bot,19.0,chelsbco,False,2101,0.43027129938124703,2.4802475011899094
89151531,human,1807867.0,BAKARHYTHM,True,4730,6.470824524312897,0.38202959830866806
64247856,human,3450.0,annierpalmer,False,4824,1.2435737976782753,2.2788142620232175
592468023,human,38.0,ryanne_oocumma,False,3801,0.13680610365693238,0.8139963167587477
630478914,bot,13.0,d_cope_,False,3760,0.015691489361702126,0.06888297872340425
618420295,human,8832703.0,CH14_,True,3773,0.6928173866949378,1.3570103366021733
318527562,human,777.0,ohmymerlim,False,4148,8.801108968177434,0.7348119575699132
33246306,bot,59.0,krismae76,False,4936,0.6405996758508914,0.4586709886547812
627595344,bot,375.0,rachel1331300,False,3763,2.368323146425724,2.0571352644166887
2910345299,human,214.0,Hero_Chaos_Chao,False,2877,2.1901286061870002,4.236009732360097
827857383653249027,bot,0.0,p2xHF1J0uMGBKu0,False,2088,0.32471264367816094,0.020593869731800767
44849274,human,337117.0,Vannieuwkerke,True,4889,3.7923910820208633,2.0889752505624872
48519295,human,209.0,danigurl11,False,4876,0.3445447087776866,0.28096800656275633
88103066,human,703215.0,deA_Ananda,False,4734,6.715673848753696,0.014152936206168145
390617262,bot,278.0,0Claudia9,False,4028,0.7864945382323734,0.052383316782522345
376723663,human,184.0,Dorozc1,False,4052,6.529121421520237,2.648568608094768
35936474,human,20567494.0,KDTrey5,True,4927,5.048508220012177,0.2608077937893241
2838780123,human,132.0,ChanRyan99,False,2925,0.28512820512820514,3.6427350427350427
604264674,human,631.0,WalknCandyApple,False,3788,5.6480992608236535,12.804646251319959
2928957673,bot,1090.0,winter_scapes,False,2872,4.66016713091922,0.0
2432456940,human,499.0,eduardoberumenm,False,3122,2.6825752722613707,1.2117232543241512
733985176724905984,human,865550.0,jamal_bajandouh,True,2347,0.21729867916489135,0.0021303792074989347
742739906921963520,human,1019.0,HcavagnaroNews9,False,2323,1.0981489453293156,1.4442531209642704
739888723559653377,human,11039.0,snipertrader21,False,2331,2.514800514800515,15.084942084942085
1328044303,human,199470.0,MohamedH_Heikal,False,3490,0.05472779369627507,0.0005730659025787965
1011189105923784704,bot,47.0,1d_choice,False,1582,6.283185840707965,0.028445006321112517
217602325,bot,16.0,pouky972,False,4356,0.323921028466483,0.22451790633608815
1473009950,human,400.0,jeromeinfaith,False,3433,0.7794931546752112,0.00029129041654529564
4439169315,human,1711.0,imcarinromero,False,2510,1.404382470119522,3.0713147410358568
1851545900,human,660817.0,blrcitytraffic,True,3331,44.12548784148904,8.172020414290003
595089709,human,467.0,xayyvee,False,3798,13.688520273828331,4.614797261716693
3141032242,human,6.0,Brian3C,False,2758,0.00036258158085569254,0.0
399006014,human,33583.0,SarahMichelleGG,False,4016,0.20542828685258965,0.000249003984063745
2743097663,human,1928.0,babybluelex,False,2992,109.84859625668449,39.95889037433155
132143435,bot,5.0,crazybunny_xu,False,4578,0.4132809086937527,0.2686762778505898
470047065,bot,32.0,saadbuf,False,3929,0.009926189870195978,0.07075591753626877
92821850,human,753.0,DunkingDevils,False,4715,0.14591728525980913,0.0702014846235419
624995677,bot,1567174.0,JauaMiranda,False,3766,8.476898566117898,0.056558682952734994
317479265,human,1880.0,MadelineEvansWx,True,4149,4.858520125331405,1.1062906724511932
210786658,human,221222.0,Malenacosta7,True,4375,4.1497142857142855,0.35154285714285716
1513380194,human,632.0,pianu_reeves,False,3420,5.580701754385965,5.637134502923977
712530276,human,26.0,KlutzyCactus,False,3745,0.6419225634178906,0.3751668891855808
467687780,bot,17.0,patrickmurrai,False,3932,0.801881993896236,0.5376398779247202
3061602666,human,6362.0,Firebrand101,False,2791,10.425653887495521,16.778573987817985
815679446,bot,226286.0,AutopCentral,True,3696,86.15097402597402,0.4134199134199134
886077347040047104,human,929.0,Camilacabellnyc,False,1927,57.91126102750389,69.70627919045148
1466194297,human,1264.0,JenKepler,False,3435,2.508005822416303,2.9045123726346436
363092340,human,882.0,CuistotPaulo,False,4076,0.5458783120706575,1.1184985279685966
292575613,human,5486.0,JaBogen,True,4192,5.366173664122138,22.47161259541985
16537989,human,1452425.0,FOXTV,True,5136,9.316394080996885,4.020249221183801
2726320525,human,70.0,Asberryaj,False,2995,0.08848080133555926,0.10417362270450752
42490255,bot,9.0,Manullos,False,4900,0.4859183673469388,0.37183673469387757
2868926868,human,1384.0,alohacayy,False,2925,6.258119658119658,1.2895726495726496
33315233,human,323760.0,kirstin,True,4936,3.0619935170178283,4.577795786061588
772747573329297408,human,0.0,ParkerJungle,False,2240,0.20535714285714285,0.09285714285714286
512776648,human,1411.0,JeckWeg,False,3887,5.89452019552354,13.60483663493697
17062358,human,687271.0,krishgm,True,5107,8.064617192089289,0.3070295672606227
100686307,bot,11.0,gatashaira,False,4680,0.394017094017094,0.26303418803418804
74209786,human,67944.0,xSophieReadex,False,4788,1.9776524644945697,0.02234753550543024
354441723,human,1157.0,BenjArtStafford,False,4090,1.6009779951100245,1.9180929095354524
305945091,human,7448.0,Vanessasantosxo,True,4168,8.250719769673704,5.71904990403071
574118404,human,781.0,KatFranklinMUA,False,3821,2.4313007066213035,1.9112797696937975
374102532,human,2169.0,______taina,False,4057,32.1094404732561,11.994330786295292
164649491,human,8169.0,havpost,True,4490,1.1924276169265033,1.044097995545657
2177128986,human,239.0,vkggdss_kt,False,3274,0.9890042761148442,2.251679902260232
97540635,bot,202.0,blackeagleturk,False,4694,0.08862377503195569,0.7092032381763954
89414175,bot,918.0,haru178,False,4729,27.16261366039332,1.3032353563121166
845712063251054592,human,41.0,DavideArena1897,False,2039,5.061794997547818,8.388425698871997
2878888502,bot,200.0,TinyCrossword,False,2919,1.801301815690305,0.0
72374849,human,13876.0,NoahWilsonLive,False,4795,4.9111574556830035,0.31991657977059434
94394947,human,727.0,qdHazen,False,4708,7.556287170773152,9.905692438402719
3264502341,human,270.0,good777mood,False,2717,0.6017666543982333,0.33235185866764816
18635344,human,533.0,bpcohen10,False,5040,0.5757936507936507,0.0503968253968254
850371251277352960,human,552.0,PaolaBarbanera,False,2026,2.2586377097729518,2.0473840078973344
892458033095331840,bot,860.0,2TEN90Brewing,False,1910,0.5764397905759162,0.5890052356020943
374889060,human,1498.0,jenniferdenali,False,4055,0.15561035758323058,0.2184956843403206
78142048,bot,20.0,bittsybug,False,4774,0.339757017176372,0.24214495182237117
2922928743,human,734272.0,danpfeiffer,True,2870,12.802439024390244,6.07177700348432
2944686696,bot,5.0,bazooktai,False,2858,0.7368789363191043,0.5248425472358292
2369804904,bot,1.0,shanglaiye,False,3157,0.5017421602787456,0.3801076971808679
1561614954,human,3289.0,tarynbray,True,3402,1.5167548500881833,2.895355673133451
981566796011622401,human,512.0,Will_Wodka,False,1664,4.719350961538462,8.576923076923077
296508025,human,101.0,TownsendMktg,False,4185,0.006690561529271207,0.0
45898363,human,920.0,tomorrowevening,False,4885,1.299078812691914,3.5868986693961107
772208916746870784,human,1.0,ShellaMonkey,False,2242,0.06779661016949153,0.030776092774308653
3126352533,bot,13.0,BrianBrianm68,False,2766,0.9392624728850325,0.6124367317425886
398219932,human,2171.0,rachelruizbooks,False,4017,0.7331341797361215,2.296987801842171
632838820,bot,14.0,gxy0701,False,3757,0.006388075592227841,0.010380622837370242
27810485,human,25041.0,TheToniBradshaw,False,4955,8.35438950554995,0.018163471241170535
392190666,bot,66.0,andyjimmyfisher,False,4026,0.9043715846994536,0.5466964729259811
42752719,human,166.0,iSeanTheBaptist,False,4899,1.7636252296387018,0.01837109614206981
217340627,human,102103.0,ChrchCurmudgeon,False,4357,6.729171448244204,6.667661234794584
16276186,human,1235.0,kennykraly,False,5154,38.31412495149399,65.78191695770275
800873215,human,1898.0,shyhut17,False,3703,2.5365919524709697,2.7261679719146636
17324802,human,604.0,nelsnyc,False,5095,8.431599607458292,10.701472031403336
566254350,bot,29.0,green_elise,False,3830,0.7065274151436032,0.6143603133159269
2901170973,bot,35.0,YoliIsTheBest,False,2884,1.0700416088765603,0.8020110957004161
83122982,human,33559.0,ecebegumyucetan,False,4755,3.468559411146162,3.7955835962145112
15751974,bot,67.0,JenMattingly21,False,5192,0.40331278890600925,0.3229969183359014
307518247,human,1726.0,HomeSchoolerMe1,False,4166,11.369179068650984,0.0
500980523,human,341.0,paola_pp77,False,3896,1.280287474332649,6.090605749486653
21257006,human,894115.0,stewartcink,True,4996,3.0844675740592473,0.007205764611689352
745298743,human,20.0,AlCel29,False,3729,0.278626977742022,0.17055510860820594
4834483007,bot,24.0,Hoxir_,False,2467,0.004053506282934738,0.4252128090798541
43014978,human,22635.0,dvillella,False,4897,37.17051255870941,77.16928731876659
772532008719413248,human,0.0,joanniepatric13,False,2241,0.04462293618920125,0.012940651494868362
2677824331,human,353.0,RappidGamerZ,False,3014,0.0982083609820836,0.05474452554744526
69491538,human,921651.0,MarkSalling,True,4805,0.30509885535900105,0.0002081165452653486
11819862,human,5182.0,akita11,False,5408,7.5515902366863905,0.7440828402366864
3000261466,human,16954.0,GradySNP,True,2828,2.684936350777935,4.173620933521923
203184991,human,1331.0,vivekaterin,False,4392,1.3529143897996356,1.8178506375227688
67918705,human,96259.0,amandadecadenet,True,4811,3.6233631261691954,1.1126584909582207
288119665,human,43.0,Jake_0125,False,4199,0.3967611336032389,0.19075970469159323
67918711,bot,26.0,clazppamp,False,4811,0.785907295780503,0.4620660985242153
33577852,human,47.0,flapeaches09,False,4935,0.10151975683890578,0.12239108409321175
292051844,human,1748.0,missmeliii,False,4192,15.444417938931299,15.032681297709924
271604615,human,103.0,GOAT4521,False,4232,2.700141776937618,0.5321361058601134
15227791,human,2568042.0,WilliamShatner,True,5234,20.798433320596104,2.1773022544898737
4650195856,bot,12414.0,Freebies_Canada,False,2490,1.5895582329317268,0.3036144578313253
2923977616,human,364.0,KallanTrombino,False,2869,1.4496340188218892,11.012896479609621
55860114,human,665.0,Cord87,False,4853,2.443024933031115,7.006799917576757
31480733,human,1037.0,Simple_as_diz,False,4940,13.510323886639677,2.1700404858299596
1644452766,human,49.0,smorsali,False,3368,0.30938242280285033,0.37856294536817103
85482404,human,587.0,valysec,False,4745,0.36923076923076925,0.23203371970495257
357063589,human,13401.0,massimosideri,True,4086,3.4503181595692607,2.4762604013705336
18373541,human,1646.0,henlaub,False,5051,3.5054444664422886,0.8699267471787765
88890284,human,576994.0,marcobelinelli,True,4731,1.5990276897061932,0.19425068695835976
1564498860,bot,75506.0,dopeasshiphop,False,3400,3.023823529411765,0.06676470588235293
2981911481,bot,1624.0,heygimahone,False,2838,43.36116983791403,35.89922480620155
233331642,bot,31.0,StonerGx420,False,4313,0.6600973800139114,0.4813354973336425
614751167,human,372.0,RecruiterZoe,False,3776,1.2004766949152543,0.17240466101694915
120347588,bot,9.0,jatin4love,False,4615,0.008234019501625136,0.010184182015167931
3729021914,human,1739.0,akteddybear1,False,2582,40.03369481022463,125.23896204492641
774396901,bot,48.0,Leandro26048926,False,3715,1.3728129205921937,0.8616419919246299
24140787,bot,26.0,EBAUUU,False,4973,0.6422682485421275,0.4624974864267042
72113154,human,331.0,Lovely_Hooligan,False,4796,10.589658048373645,12.292743953294412
52714500,bot,4242.0,GBSales,False,4863,5.517170470902735,0.015216944273082459
587750405,human,197463.0,kennethcolereal,True,3807,3.981612818492251,1.4373522458628842
176184325,human,438.0,timsilfies,True,4460,0.0002242152466367713,0.08295964125560538
171727878,human,1547.0,hyperpiperjlf,False,4471,0.870722433460076,0.9807649295459628
29907981,human,28.0,Abbey347,False,4946,0.00646987464617873,0.0454913061059442
97016849,human,76.0,franklovisolo,False,4696,1.4948892674616696,0.43185689948892675
2977717281,human,453.0,Keesgaar64,False,2840,37.2475352112676,58.5612676056338
500194345,human,7426017.0,KadimAlSahirORG,True,3897,1.1141904028740057,0.0025660764690787785
1006982562605076480,bot,683.0,SnailFact,False,1594,1.8877038895859473,0.028230865746549563
885019833204703232,human,1346.0,Datonekay,False,1930,10.440932642487047,29.061658031088083
25189441,human,24241.0,PRECIOUSPARIS,True,4968,1.3532608695652173,0.5523349436392915
15227979,human,45855.0,teft,False,5234,2.9027512418800154,2.443064577760795
1072211,human,361.0,earthdog,False,5704,5.269109396914446,0.7791023842917251
2833275980,human,2.0,jkvillalon,False,2950,0.06983050847457627,0.0006779661016949153
772683653394624512,human,0.0,HamsterToshikog,False,2240,0.125,0.060714285714285714
116677732,human,1867833.0,RahulBose1,True,4626,2.829442282749676,0.11500216169476869
1035492451,bot,49.0,pervadri,False,3590,1.3972144846796657,0.9568245125348189
20470890,human,8993.0,kayleidoscope,False,5005,3.8475524475524474,5.361838161838162
66083959,human,5837400.0,MPokora,True,4817,4.3062071828939175,0.45484741540377827
17587321,human,2543.0,RelevantMom,False,5082,5.643250688705234,8.42443919716647
19422342,human,3730.0,JonathanValdez,False,5022,13.435483870967742,1.4575866188769415
779846304683798528,human,201.0,tali_215,False,2220,4.509009009009009,2.2256756756756757
370433175,bot,24.0,dniel_elelejido,False,4063,0.009352695052916565,0.07999015505783903
69229721,human,3243106.0,AliZafarsays,True,4806,3.044943820224719,0.23533083645443195
40131745,human,562269.0,KindlyMyers,True,4910,7.425458248472505,11.418940936863544
577264802,human,6.0,mariagulfogo,False,3818,0.03640649554740702,0.0018334206390780514
714640248098009089,human,227.0,NotoriousFIZ,False,2400,3.9125,12.011666666666667
861691058,bot,721.0,MelroseMAGOP,False,3672,0.37037037037037035,0.16584967320261437
2169003205,human,9302.0,NewportNewsPD,True,3279,2.7544983226593476,1.1747483989021044
45112524,human,4903475.0,usainbolt,True,4888,1.6481178396072014,0.03334697217675941
112483534,human,8.0,mightywildcard,False,4641,0.04804998922645982,0.3891402714932127
118774999,human,2394.0,neljosanbar,False,4620,0.9077922077922078,0.20043290043290043
784400569746284544,bot,0.0,vadimpetrovxeg7,False,2208,0.18795289855072464,0.18795289855072464
782206295650820096,human,0.0,Saritamassol26P,False,2214,0.05013550135501355,0.026648599819331528
857120309228560384,human,36.0,TriNguyenMinh91,False,2007,0.05829596412556054,0.04035874439461883
35151080,bot,278.0,PRETTYKAKEZ,False,4930,1.2484787018255579,0.44462474645030425
1449155815,bot,8171.0,SelenaGCrew,False,3442,7.725450319581639,0.011040092969203951
892844401,human,11.0,vikramitc,False,3656,0.16411378555798686,0.12308533916849015
789601550,human,1345.0,krlcreep,False,3708,9.429881337648329,120.3853829557713
3262143763,human,2409.0,Umm_Mohammeed,False,2673,13.770295548073326,33.729517396184065
19422491,human,196136.0,grantstern,True,5022,41.97510951812027,51.145161290322584
2576112944,bot,10.0,vinci32096,False,3049,0.014758937356510331,0.059035749426041326
435445041,human,110.0,KikiTikiTavi,False,3968,0.43825604838709675,2.5854334677419355
3918814516,human,9.0,melodyjaimie39,False,2571,0.027226760015558148,0.037728510307273436
32791867,human,90.0,metrostarshipp,False,4937,0.46181891837148065,5.2199716426979945
634674494,bot,698.0,_honorio2012,False,3755,0.9432756324900133,0.018109187749667112
818175294,bot,13.0,khy1115,False,3695,0.005142083897158322,0.0993234100135318
728020310964895744,human,80637.0,grandson,True,2363,1.015234870926788,2.2890393567498943
537419092,bot,1.0,mustafaasd3,False,3864,0.02717391304347826,0.016563146997929608
419978586,human,636.0,mimimonkeyy,False,3987,7.688738399799348,16.928266867318786
19160434,human,7043.0,dimitriWTOP,True,5027,5.102048935746966,0.0023871096081161725
157834629,human,2258.0,Kelseyf528,False,4508,11.631322094055013,8.197648624667258
2491702663,human,10376051.0,paulpogba,True,3087,0.3258827340459994,0.026239067055393587
2416205193,human,2449.0,littlefreakshay,False,3144,11.583333333333334,23.50063613231552
3435945359,bot,168.0,ShaftSinking,False,2620,0.48091603053435117,0.017557251908396947
1394630035,bot,8.0,BTLProduction,False,3463,0.9249205890846087,0.6321108865145827
181165466,bot,0.0,RealKevinLi,False,4447,0.10186642680458736,0.10928715988306724
25451939,bot,6.0,Freyis,False,4966,0.12625855819573098,0.07148610551751913
35413411,human,755.0,keepitkennedy,False,4929,3.1219314262527895,0.48529113410428076
16539053,human,3897.0,CoreyAtad,True,5136,0.05334890965732087,8.8125
1636326834,human,9906.0,KimlinhTran,True,3372,10.09341637010676,3.8259193357058128
330063282,human,225.0,kianataba,False,4128,0.08938953488372094,0.625484496124031
44588485,human,12513168.0,chetan_bhagat,True,4890,3.396523517382413,0.9539877300613497
822903103070601216,human,2.0,DJ_Dee,False,2102,0.0014272121788772598,0.004757373929590866
766707694027829248,human,2377.0,Opferziege,False,2257,3.5312361541869737,20.50775365529464
558652897,bot,124855.0,_diet_meigen_,False,3839,9.335243553008596,0.4172961708778328
445406704,bot,71.0,escort_girltv,False,3957,0.8617639625979278,0.6072782410917361
18374131,human,733065.0,ezgibasaran,False,5051,4.163927935062364,0.18966541278954663
15228408,human,273.0,CreativeAmy,False,5234,2.2447458922430266,9.092281238058845
87055865,human,56300.0,stephaniedemner,True,4739,2.4568474361679677,1.904410213125132
374889978,human,100.0,CaptAwesome801,False,4055,0.6818742293464858,0.3908754623921085
925916688,bot,301.0,yoyoraynaud,False,3641,7.6489975281516065,9.510299368305411
3003670034,human,38.0,hollyperkins_15,False,2824,0.4936260623229462,0.3576487252124646
866147862,human,22073.0,poikilothron,False,3669,75.98637230853093,31.58789860997547
49831471,human,2066673.0,ringgoagus,True,4871,4.250256620817081,0.00020529665366454526
971005488,human,569.0,whatevs1d,False,3620,13.789226519337017,6.182596685082873
1649958450,human,6331437.0,Mscathygonzaga,False,3366,1.6883541295306002,9.309566250742721
295722548,human,125.0,pimpishkEnt,False,4186,1.9135212613473482,0.07811753463927378
233070139,human,1435969.0,itsaadee,True,4313,0.0818455831207976,0.0006955715279387897
2221432382,bot,736.0,Eastasianewsnet,False,3251,89.95816671793294,0.00030759766225776686
244604489,bot,2.0,sheharyar1234,False,4286,0.028931404573028466,0.028464769015398975
87318093,human,2871.0,MichaelHogan60,False,4737,9.277390753641546,33.6455562592358
23879261,human,13.0,RachelAStuart,False,4974,0.04302372336147969,0.17390430237233614
230973022,human,42203.0,ffffevr,False,4319,5.0192174114378325,0.16577911553600372
46685795,human,55.0,carla22g,False,4882,0.5030725112658746,0.3510856206472757
2444516970,bot,1425.0,TasteLikeLov,False,3115,76.74253611556982,0.10048154093097914
2449235599,bot,25493.0,0ts__,False,3112,4.200514138817481,1.442159383033419
127426202,human,4249.0,Chieki,False,4592,9.190766550522648,1.3571428571428572
890685368579878912,human,0.0,svctpzzoraaszg1,False,1915,0.12637075718015667,0.06475195822454308
2255773345,human,445.0,nikooneeks,False,3229,2.700836172189532,6.537318055125426
1521770148,human,1219.0,1013ayana,False,3417,1.8680128767925082,2.9563944980977466
2685951655,human,330197.0,5REDVELVET,False,3011,16.212886084357358,0.18864164729325805
97279672,human,8570.0,chefkaichase,False,4695,0.8319488817891374,0.30287539936102237
2305318586,bot,31.0,vegeta_dbs86,False,3197,0.43102908977166093,0.31998748827025336
2536267451,human,4365.0,DHAmerican,False,3090,25.077022653721684,30.498381877022652
4173094599,human,2.0,furmamafurevr,False,2538,0.0031520882584712374,0.0007880220646178094
543186638,human,71290.0,jhoseva,False,3857,13.847031371532278,1.489758879958517
457989851,bot,2.0,Taili16,False,3942,0.04490106544901065,0.0213089802130898
2341494494,human,6240.0,Wildfire_Pods,False,3175,5.349606299212598,2.777007874015748
1469603575,human,221293.0,QTRResearch,False,3434,26.666569598136284,22.193942923704135
28073722,human,32.0,courtneya30,False,4954,0.15320952765442067,0.28017763423496167
17325823,human,29806.0,saddlecreek,True,5095,2.9727183513248283,3.0875368007850836
2815188740,human,35358.0,BlaqTazmanian,False,2959,23.28252788104089,18.977357215275433
336617230,bot,225.0,MegN_Welch,False,4118,1.9579893152015542,0.8035454103933949
1652055858,bot,18.0,susan_wu543,False,3365,0.5893016344725112,0.41218424962852895
51404605,human,1336853.0,ChiefKeef,True,4867,5.8469282925826995,0.2759400041093076
26763070,human,1550136.0,fatihaltayli,False,4960,1.9445564516129032,0.3215725806451613
23879495,human,2676.0,Jennifer_Kiam,True,4974,2.6642541214314437,3.5237233614796946
348675916,human,802.0,youssefaltyeb,False,4099,6.905342766528421,5.976091729690168
254828364,bot,62.0,cruzandelights,False,4264,0.7098968105065666,0.5060975609756098
29122382,human,217563.0,croon1,True,4949,0.4461507375227319,8.419680743584562
117202778,human,66361.0,Jai5SOS,False,4625,28.702054054054052,18.73837837837838
255090529,human,1689.0,allymarie93,False,4264,3.1130393996247654,14.261960600375234
807562414380249088,bot,64.0,EmojiLoveBot,False,2144,10.101679104477611,0.027052238805970148
95706990,human,2327.0,WiscoSwiftie,False,4702,10.684176945980434,35.2524457677584
887993208369594372,human,1.0,gallego_slyvia,False,1922,0.1462018730489074,0.0785639958376691
198467454,human,604873.0,mogatanpe,True,4403,0.3620258914376561,0.05087440381558029
72114049,human,150237.0,Nikitta_22,False,4796,0.4889491242702252,0.02585487906588824
2458410882,bot,6590.0,MsContrarianSci,False,3107,229.91052462182168,159.18925008046347
377249686,bot,3.0,Youzhuan45,False,4051,0.00715872624043446,0.01999506294742039
1040059738241855490,human,94.0,LenaLouisey,False,1502,1.9227696404793608,3.6711051930758987
2959630251,human,274.0,Shaun_Gilday,False,2850,7.947368421052632,1.1305263157894736
234643375,bot,853.0,WINDAAG,False,4309,5.715247157113019,0.00765838941749826
346316723,human,515.0,Priya_Dave54,False,4102,5.338859093125305,0.7367137981472452
130834357,human,5319696.0,donghae861015,True,4582,0.5279353993889131,0.001964207769532955
429416375,human,3636.0,breezyxjunkie,False,3976,7.923792756539235,4.729376257545272
311451608,human,629.0,ShondaGilliland,False,4159,0.6342870882423659,4.747295022842029
386162651,human,155.0,JaneFountain1,False,4036,0.7071357779980179,3.710852329038652
265314276,human,248.0,dungeonbeef,False,4243,2.230497289653547,1.030167334433184
286703,human,379845.0,sarahw,True,5780,5.329238754325259,10.982871972318339
161767412,human,686.0,jumping__jaxx,False,4498,25.712983548243663,64.74433081369497
52977655,human,1109127.0,chris_tiu,True,4862,1.823323735088441,0.5226244343891403
14180365,human,222042.0,donaldmiller,True,5332,3.877344336084021,0.2404351087771943
3180093456,human,66.0,donnafarrar2,False,2734,0.41916605705925386,2.975493782004389
92561430,human,104514.0,Bonnie_strange,False,4716,1.5850296861747244,0.5659457167090755
266887195,human,966342.0,Chloe_Sims,True,4240,5.744339622641509,2.1391509433962264
420503585,human,2280792.0,Amala_ams,True,3987,1.5166792074241284,0.8271883621770755
399794213,human,1232.0,weRchristocrats,False,4014,2.1885899352267066,0.1756352765321375
239886374,bot,2.0,DJBadock,False,4297,0.0833139399581103,0.11822201535955318
145514541,human,1046008.0,rodriguezruby,False,4541,7.861704470380974,0.011891653820744329
137388097,bot,180.0,deadsamlababe,False,4564,1.6034180543382996,0.7088080631025416
1349424516,human,527.0,katiesconnelly,False,3481,0.2956047112898592,1.1266877334099397
95969351,bot,15.0,SilviPatty13,False,4701,0.3169538396085939,0.22399489470325462
761665579115810816,bot,18.0,Cecinestpas_exe,False,2271,2.349625715543813,0.0
713478995086610432,bot,7.0,magoleste,False,2404,0.01913477537437604,0.09068219633943428
17850445,bot,14.0,dinajill,False,5073,0.031145278927656218,0.027597082594125764
246177875,human,592.0,dancedj2k,False,4282,7.722559551611397,12.332087809434844
25190489,human,11767.0,jasonsjohnson,True,4968,3.8254830917874396,2.5628019323671496
44327003,human,26114.0,binzarah,False,4891,2.2017992230627685,1.3757922715191166
150757486,human,587.0,hunniieBUNCHes,False,4528,17.315371024734983,12.358878091872791
16801904,human,1633241.0,shaunwhite,True,5121,0.5166959578207382,0.21694981448935755
